Dates,TSX,CAC,DAX,NIK,FTSE,SP
29-Apr-02,7582.5,4430.38,5008.04,11516.965,5153.9,1065.45
30-Apr-02,7663.4,4462.74,5041.2,11492.54,5165.6,1076.92
1-May-02,7647.3,4442.15,5002.88,11552.79,5125.5,1086.46
2-May-02,7670.5,4421.56,4964.56,11551.01,5174.1,1084.56
3-May-02,7663.9,4354.92,4882.77,11472.68667,5203.1,1073.43
6-May-02,7581,4367.26,4880.67,11394.36333,5161.5,1052.67
7-May-02,7561.4,4296.4,4872.41,11316.04,5119.9,1049.49
8-May-02,7707.8,4404.02,5028.59,11520.75,5209.1,1088.85
9-May-02,7632.3,4386.86,4966.48,11633.3,5197.6,1073.01
10-May-02,7596.1,4329.84,4871.7,11531.11,5171.2,1054.99
13-May-02,7661.4,4375.39,4975.48,11336.95,5204.8,1074.56
14-May-02,7716.9,4447.12,5049.08,11356.19,5239.5,1097.28
15-May-02,7707,4471.27,5072.39,11642.97,5259.1,1091.07
16-May-02,7738.1,4466.36,5047.45,11738.69,5248.5,1098.23
17-May-02,7727,4442.94,5036.41,11847.32,5218,1106.59
20-May-02,7707.65,4400.75,4998.99,11856.54,5208.1,1091.88
21-May-02,7688.3,4399.2,4984.61,11801.16,5197.2,1079.88
22-May-02,7638.4,4326.29,4919.5,11961.98,5151.9,1086.02
23-May-02,7725.1,4341.59,4879.5,11979.85,5175.3,1097.08
24-May-02,7667.8,4337.43,4899.13,11976.28,5169.1,1083.82
27-May-02,7667,4360.71,4961.54,11976.35,5136.3,1079.185
28-May-02,7660.6,4339.57,4918.58,11936.08,5074.2,1074.55
29-May-02,7611.9,4334.85,4881.8,11853,5083,1067.66
30-May-02,7580.6,4260.14,4761.96,11770.03,5040.8,1060.11
31-May-02,7656.1,4274.64,4818.3,11763.7,5085.1,1067.14
3-Jun-02,7599.5,4227.15,4747.95,11901.39,5053.1,1040.68
4-Jun-02,7568,4065.88,4625.79,11653.07,5021.1,1040.69
5-Jun-02,7547.9,4079.51,4624.31,11663.87,4989.1,1049.9
6-Jun-02,7498.9,4098.18,4657.52,11574.94,4957.6,1029.15
7-Jun-02,7478.6,4020.27,4610.18,11438.53,4920.4,1027.53
10-Jun-02,7460.7,4024.94,4589.26,11370.21,4928.2,1030.74
11-Jun-02,7398.8,4109.37,4606.09,11449.44,4934.8,1013.6
12-Jun-02,7359.6,4004.76,4510.19,11327.06,4851.7,1020.26
13-Jun-02,7283.6,3957.33,4470.14,11144.84,4771.9,1009.56
14-Jun-02,7249,3843.07,4303.85,10920.63,4630.8,1007.27
17-Jun-02,7357.4,4010.36,4475.1,10664.11,4756.8,1036.17
18-Jun-02,7327.5,4004.93,4433.85,10839.93,4702,1037.14
19-Jun-02,7247.8,3935.58,4354.82,10476.18,4652.4,1019.99
20-Jun-02,7225.4,3832.07,4245.68,10612.98,4580.3,1006.29
21-Jun-02,7139.4,3799.53,4232.4,10354.35,4605.3,989.14
24-Jun-02,7129.9,3669.24,4127.21,10471.32,4541.9,992.72
25-Jun-02,7120.8,3766.4,4202.97,10496.67,4631,976.14
26-Jun-02,7021,3701.13,4099.05,10074.56,4531,973.53
27-Jun-02,7083.3,3742.78,4259.43,10261.6,4540.6,981.675
28-Jun-02,7145.6,3897.99,4382.56,10621.84,4656.4,989.82
1-Jul-02,7079.5,3897.37,4366.81,10595.44,4685.8,968.65
2-Jul-02,7013.4,3735.66,4195.95,10622.32,4546.8,948.09
3-Jul-02,7024.1,3623.33,4138.15,10812.3,4392.6,953.99
4-Jul-02,7029.8,3697.13,4258.62,10632.81,4471.2,971.51
5-Jul-02,7112.5,3863.28,4483.03,10826.09,4615.6,989.03
8-Jul-02,7092,3858.35,4442.33,10769.2,4601.3,976.98
9-Jul-02,7034.8,3819.01,4369.76,10960.25,4542.9,952.83
10-Jul-02,6916.4,3656.38,4190.22,10752.66,4420.1,920.47
11-Jul-02,6863.3,3512.1,4118.5,10485.74,4230,927.37
12-Jul-02,6819.8,3513.34,4130.8,10601.45,4224.1,921.39
15-Jul-02,6677.8,3323.74,3912.51,10375.15,3994.5,917.93
16-Jul-02,6695.7,3317.81,3977.75,10250.42,4021.9,900.94
17-Jul-02,6699.7,3440.88,4092.82,10296.02,4190.6,906.04
18-Jul-02,6715.4,3513.71,4100.75,10498.26,4297.3,881.56
19-Jul-02,6535.4,3324.04,3891.88,10202.36,4098.3,847.75
22-Jul-02,6366.7,3149.69,3691.43,10189.01,3895.5,819.85
23-Jul-02,6161.1,3070.16,3515.83,10215.63,3858,797.7
24-Jul-02,6382.1,3023.69,3632.66,9947.72,3777.1,843.43
25-Jul-02,6278.4,3149.72,3520.46,9929.91,3965.9,838.68
26-Jul-02,6309.9,3172.56,3579,9591.03,4016.6,852.84
29-Jul-02,6483.1,3395.83,3859.78,9666.67,4202.7,898.96
30-Jul-02,6511.2,3379.85,3878.94,10003.72,4180.9,902.78
31-Jul-02,6605.4,3415.38,3700.14,9877.94,4246.2,911.62
1-Aug-02,6550.7,3240.71,3606.45,9793.51,4044.5,884.66
2-Aug-02,6536.5,3245.37,3532.49,9709.66,4075.5,864.24
5-Aug-02,6527.85,3115.38,3332.65,9704.93,3996.4,834.6
6-Aug-02,6519.2,3284.79,3568.64,9501.02,4131,859.57
7-Aug-02,6486.7,3270.51,3465.54,9834.4,4094.4,876.77
8-Aug-02,6612.2,3388.45,3679.26,9799.57,4240.5,905.46
9-Aug-02,6645.9,3447.94,3760.86,9999.79,4322.4,908.64
12-Aug-02,6571.4,3364.44,3647.13,9747.82,4221.6,903.8
13-Aug-02,6529,3390.23,3683.21,9688.61,4271.7,884.21
14-Aug-02,6550.1,3240.81,3589.92,9638.41,4171.1,919.62
15-Aug-02,6557.6,3375.01,3665.74,9795.57,4327.5,930.25
16-Aug-02,6571.7,3374.09,3684.69,9788.13,4330,928.77
19-Aug-02,6658.1,3493.01,3837.67,9599.1,4426.8,950.7
20-Aug-02,6655.3,3440.62,3768.51,9620.69,4368.9,937.43
21-Aug-02,6664.9,3485.21,3868.17,9642.61,4364.8,949.36
22-Aug-02,6727.8,3592.6,3906.55,9814.02,4434.7,962.7
23-Aug-02,6614.3,3526.09,3828.26,9867.45,4389.8,940.86
26-Aug-02,6697.9,3471.28,3783.84,10067.74,4419.75,947.95
27-Aug-02,6642.8,3570.5,3851.34,9907.3,4449.7,934.82
28-Aug-02,6579.9,3419.74,3682.84,9766.73,4274,917.87
29-Aug-02,6590,3331.77,3660.95,9620.14,4209.3,917.8
30-Aug-02,6612,3366.21,3712.94,9619.3,4227.3,916.07
2-Sep-02,6532.75,3272.76,3609.41,9521.63,4180.9,897.045
3-Sep-02,6453.5,3126.6,3398.99,9217.04,4028.6,878.02
4-Sep-02,6517.7,3168.7,3425.9,9075.09,4026.9,893.4
5-Sep-02,6484.9,3139.39,3354.71,9222.12,4011,879.15
6-Sep-02,6479.8,3246.67,3485.68,9129.07,4107.2,893.92
9-Sep-02,6522.2,3199.82,3429.22,9306.26,4062.4,902.96
10-Sep-02,6544.2,3299.64,3494.69,9309.31,4175.5,909.58
11-Sep-02,6618.3,3397.02,3584.69,9400.08,4210.7,909.45
12-Sep-02,6517,3241.84,3421.87,9415.23,4084.9,886.91
13-Sep-02,6495.3,3156.17,3361.28,9241.93,4008,889.81
16-Sep-02,6500.6,3141.95,3319.05,9392.935,4044.3,891.1
17-Sep-02,6392.3,3112.83,3289.13,9543.94,4025.1,873.52
18-Sep-02,6304.8,3000.98,3124.92,9472.06,3865.4,869.46
19-Sep-02,6188.2,2927.18,3007.47,9669.62,3813.5,843.32
20-Sep-02,6202,2890.82,3065.73,9481.08,3860.1,845.39
23-Sep-02,6080.1,2794.31,2914.25,9401.36,3739.4,833.7
24-Sep-02,6068.9,2742.81,2873.21,9321.64,3671.1,819.29
25-Sep-02,6165,2785.38,2962.5,9165.41,3696.2,839.66
26-Sep-02,6179.4,2961.46,3020.6,9320.92,3850.6,854.95
27-Sep-02,6111.1,2950.52,2918.9,9530.44,3907.2,827.37
30-Sep-02,6180.4,2777.45,2769.03,9383.29,3721.8,815.28
1-Oct-02,6218.6,2828.56,2865.23,9162.26,3797.4,847.91
2-Oct-02,6100.7,2940.84,2926.74,9049.33,3905.2,827.91
3-Oct-02,6026.8,2861.04,2813.3,8936.43,3880.3,818.95
4-Oct-02,5935.3,2765.9,2714.62,9027.55,3813.8,800.58
7-Oct-02,5841,2733.56,2667.39,8688,3780.9,785.28
8-Oct-02,5830.6,2694.23,2622.09,8708.9,3730.5,798.55
9-Oct-02,5695.3,2656.45,2597.88,8539.34,3742.4,776.76
10-Oct-02,5812.9,2758.53,2733.19,8439.62,3777.3,803.92
11-Oct-02,5978.7,2902.27,2930.74,8529.61,3953.4,835.32
14-Oct-02,6099.05,2885.27,2850.11,8683.17,3931.6,841.44
15-Oct-02,6219.4,3086.03,3048.27,8836.73,4130.3,881.27
16-Oct-02,6157.1,3067.7,3008.93,8884.87,4057.7,860.02
17-Oct-02,6274.8,3183.08,3172.46,8959.88,4170.7,879.2
18-Oct-02,6326.6,3156.99,3163.67,9086.13,4130.5,884.39
21-Oct-02,6362.3,3156.93,3282.67,8978.41,4133.8,899.72
22-Oct-02,6291.7,3121.01,3155.97,8689.39,4118.9,890.16
23-Oct-02,6335.2,2992.23,3015.42,8714.52,4006.9,896.14
24-Oct-02,6336.9,3075.13,3090.01,8614.3,4103.7,882.5
25-Oct-02,6405.9,3056.88,3102.01,8726.29,4051.1,897.65
28-Oct-02,6419.4,3120.85,3198.96,8757.51,4090.5,890.23
29-Oct-02,6294.8,2965.11,3022.01,8708.76,3935.9,882.15
30-Oct-02,6330.4,3084.22,3113.59,8756.59,4002.7,890.71
31-Oct-02,6248.8,3150.04,3152.85,8640.48,4039.7,885.76
1-Nov-02,6321.4,3109.51,3165.16,8685.72,3997,900.96
4-Nov-02,6432.6,3218.67,3327.94,8811.64,4141.5,908.35
5-Nov-02,6399.6,3247.39,3351.32,8937.56,4146.1,915.39
6-Nov-02,6437.9,3212.86,3298.84,8953.29,4103.7,923.76
7-Nov-02,6384.4,3111.72,3155.66,8920.44,4081.3,902.65
8-Nov-02,6390,3058.18,3079.1,8690.77,4034.6,894.74
11-Nov-02,6293.9,3053.7,3042.06,8460.37,4015.6,876.19
12-Nov-02,6329.7,3064.64,3115.88,8464.77,4085,882.95
13-Nov-02,6301.8,3034.81,3066.42,8438.52,4029.4,882.53
14-Nov-02,6370.9,3148.6,3188.39,8303.39,4053.1,904.27
15-Nov-02,6457.4,3162.39,3191.76,8503.59,4091.6,909.83
18-Nov-02,6485,3208.47,3218.36,8346.01,4116,900.36
19-Nov-02,6423.6,3177.23,3206.93,8365.26,4096.5,896.74
20-Nov-02,6493.1,3153.5,3212.99,8459.62,4094.9,914.15
21-Nov-02,6567.8,3290.17,3304.63,8668.06,4190,933.76
22-Nov-02,6553.9,3305.78,3320.88,8772.56,4175.2,930.55
25-Nov-02,6578.2,3295.68,3299.24,8944.44,4122.2,932.87
26-Nov-02,6477.8,3215.19,3191.63,8823.99,4071,913.31
27-Nov-02,6604.3,3313.76,3346.14,8875.88,4144.2,938.87
28-Nov-02,6629.4,3329.99,3360.76,9176.78,4185.4,937.59
29-Nov-02,6570.4,3326.65,3320.32,9215.56,4169.4,936.31
2-Dec-02,6665.3,3298.76,3380.2,9174.47,4154.3,934.53
3-Dec-02,6640.6,3222.26,3280.49,9205.11,4075.4,920.75
4-Dec-02,6610.4,3199.84,3320.75,9006.73,4048.6,913.65
5-Dec-02,6542,3158.04,3224.74,8917.57,4032.4,906.55
6-Dec-02,6577.2,3185.77,3207.53,8863.26,4013.5,912.23
9-Dec-02,6504.1,3115.63,3065.57,8828.05,3933.9,892
10-Dec-02,6597.2,3142.75,3167.99,8804.52,3925,904.45
11-Dec-02,6587.3,3190.09,3196.05,8727.66,3974.9,904.96
12-Dec-02,6637.1,3137.43,3111.88,8708.69,3935.3,901.58
13-Dec-02,6664.3,3076.85,3077.06,8516.07,3878.1,889.48
16-Dec-02,6724.4,3173.85,3205.29,8450.94,3984,910.4
17-Dec-02,6621.5,3138.61,3139.97,8510.73,3908.7,902.99
18-Dec-02,6560.9,3077.39,3022.69,8344.01,3835.2,891.12
19-Dec-02,6537,3054.21,2961.41,8387.57,3841.4,884.25
20-Dec-02,6560.6,3082.85,3024.22,8406.88,3889.9,895.76
23-Dec-02,6628.3,3087.62,3000.84,8459.625,3936.9,897.38
24-Dec-02,6609.1,3081.28,2960.63,8512.37,3942.1,892.47
25-Dec-02,6604.666667,3058.13,2920.42,8501.14,3904.533333,891.065
26-Dec-02,6600.233333,3034.98,2880.21,8700.1,3866.966667,889.66
27-Dec-02,6595.8,3011.83,2840,8714.05,3829.4,875.4
30-Dec-02,6617.5,3025.14,2892.63,8578.95,3900.6,879.39
31-Dec-02,6614.5,3063.91,2963.433333,8605.826,3940.4,879.82
1-Jan-03,6677.25,3129.465,3034.236667,8632.702,3974.95,894.425
2-Jan-03,6740,3195.02,3105.04,8659.578,4009.5,909.03
3-Jan-03,6772.7,3187.88,3092.94,8686.454,4004.9,908.59
6-Jan-03,6837.3,3210.27,3157.25,8713.33,4001.4,929.01
7-Jan-03,6802.8,3160.99,3112.77,8656.5,3957.4,922.93
8-Jan-03,6723.1,3094.09,2993,8517.8,3924.8,909.93
9-Jan-03,6772.2,3152.29,3037.68,8497.93,3934,927.57
10-Jan-03,6801.8,3160.13,3037.33,8470.45,3974.1,927.57
13-Jan-03,6809.9,3169.82,3060.65,8511.755,3948.3,926.26
14-Jan-03,6811,3174.03,3098.72,8553.06,3945.6,931.66
15-Jan-03,6801.4,3134.66,3049.4,8611.75,3887.8,918.22
16-Jan-03,6827,3142.59,3054.11,8609.17,3881.8,914.6
17-Jan-03,6755.9,3056.93,2918.82,8690.25,3820.6,901.78
20-Jan-03,6740.4,3020.07,2893.55,8558.82,3778.6,894.7
21-Jan-03,6740.4,2992.39,2870.57,8708.58,3736.7,887.62
22-Jan-03,6721.3,2931.38,2803.25,8611.04,3678,878.36
23-Jan-03,6737.4,2917.97,2811.22,8790.92,3622.2,887.34
24-Jan-03,6664.9,2898.6,2717.82,8731.65,3603.7,861.4
27-Jan-03,6556.5,2795.78,2643.8,8609.47,3480.8,847.48
28-Jan-03,6570.1,2800.07,2671.36,8525.39,3490,858.54
29-Jan-03,6573.2,2840.05,2706.57,8331.08,3483.8,864.36
30-Jan-03,6546.3,2914.13,2693.78,8316.81,3578.7,844.61
31-Jan-03,6569.5,2937.88,2747.83,8339.94,3567.4,855.7
3-Feb-03,6593.7,2957.79,2751.99,8500.79,3689.4,860.32
4-Feb-03,6544.9,2863.5,2632.98,8484.9,3590.1,848.2
5-Feb-03,6521,2884.62,2725.88,8549.85,3678.7,843.59
6-Feb-03,6489.3,2836.18,2649,8484.19,3597,838.15
7-Feb-03,6477.7,2796.66,2569.34,8448.16,3599.2,829.69
10-Feb-03,6444.1,2772.26,2586.09,8484.93,3579.1,835.97
11-Feb-03,6474,2841.84,2627,8574.55,3669.2,829.2
12-Feb-03,6452.5,2770.62,2571.25,8664.17,3616.1,818.68
13-Feb-03,6453.1,2758.65,2555.27,8599.66,3610.8,817.37
14-Feb-03,6487.1,2827.75,2674.46,8701.92,3611.9,834.89
17-Feb-03,6564.1,2882.12,2708.97,8771.89,3692.4,843.03
18-Feb-03,6592.5,2938.63,2740.14,8692.97,3729.5,851.17
19-Feb-03,6559.7,2859.19,2624.65,8678.44,3658.3,845.13
20-Feb-03,6566.1,2804.49,2591.26,8650.92,3687.2,837.1
21-Feb-03,6558.6,2829.83,2648.87,8513.54,3727.1,848.17
24-Feb-03,6502.3,2785.61,2571.35,8564.95,3701.8,832.58
25-Feb-03,6503.5,2683.37,2485.5,8360.49,3621.5,838.57
26-Feb-03,6508.3,2658.57,2450.2,8356.81,3593.3,827.55
27-Feb-03,6582.2,2715.8,2513.22,8359.38,3569.9,837.28
28-Feb-03,6555.1,2754.07,2547.05,8363.04,3655.6,841.15
3-Mar-03,6472.5,2762.25,2549.65,8490.4,3684.7,834.81
4-Mar-03,6422.3,2676.34,2501.03,8480.22,3625.3,821.99
5-Mar-03,6389.9,2655.07,2498.02,8472.62,3563.5,829.85
6-Mar-03,6328.6,2634.53,2437.51,8369.15,3555.4,822.1
7-Mar-03,6359.9,2574.91,2431.66,8144.12,3491.6,828.89
10-Mar-03,6277.7,2513.61,2329.04,8042.26,3436,807.48
11-Mar-03,6290.7,2493.42,2305.3,7862.43,3452.7,800.73
12-Mar-03,6228.6,2403.04,2202.96,7943.04,3287,804.19
13-Mar-03,6295.4,2554.71,2354.31,7868.56,3486.9,831.9
14-Mar-03,6304.5,2740.01,2403.19,8002.69,3601.8,833.27
17-Mar-03,6406.6,2831.73,2487.12,7871.64,3722.3,862.79
18-Mar-03,6438.6,2794.89,2584.61,7954.46,3747.3,866.45
19-Mar-03,6453.5,2837.68,2615.22,8051.04,3765.4,874.02
20-Mar-03,6475.6,2794.83,2604.85,8195.05,3765.7,875.67
21-Mar-03,6535.9,2890.68,2715.06,8315.06,3861.1,895.79
24-Mar-03,6364,2726.85,2548.37,8435.07,3743.3,864.23
25-Mar-03,6385,2795.79,2636.1,8238.76,3762,874.74
26-Mar-03,6357,2787.56,2579.33,8351.92,3793.1,869.95
27-Mar-03,6353.4,2722.84,2584.05,8368.67,3729.1,868.52
28-Mar-03,6379.5,2733,2520.84,8280.16,3708.5,863.5
31-Mar-03,6343.3,2618.46,2423.87,7972.71,3613.3,848.18
1-Apr-03,6335.1,2635.04,2450.19,7986.72,3684.8,858.48
2-Apr-03,6411.1,2743.88,2589.35,8069.85,3753.4,880.9
3-Apr-03,6396.6,2788.69,2569.81,8017.75,3771.1,876.45
4-Apr-03,6395,2837.96,2654.07,8074.12,3814.4,878.85
7-Apr-03,6434.3,2935.68,2808.94,8249.98,3935.8,879.93
8-Apr-03,6438.7,2893.51,2767.79,8131.41,3868.8,878.29
9-Apr-03,6414.5,2888.03,2734.1,8057.61,3861.4,865.99
10-Apr-03,6418.5,2808.58,2697.1,7980.12,3803.3,871.58
11-Apr-03,6432.1,2838.14,2733.95,7816.49,3808.1,868.3
14-Apr-03,6462.4,2874.98,2776.78,7752.1,3849.4,885.23
15-Apr-03,6488.2,2921.52,2834.12,7838.83,3916.8,890.81
16-Apr-03,6481.4,2895.16,2824.68,7879.49,3854.9,879.91
17-Apr-03,6525.7,2898.61,2899.78,7821.9,3889.2,893.58
18-Apr-03,6548.25,2903.94,2920.173333,7874.51,3898.7,892.795
21-Apr-03,6570.8,2909.27,2940.566667,7969.08,3908.2,892.01
22-Apr-03,6582.9,2914.6,2960.96,7790.46,3917.7,911.37
23-Apr-03,6616.9,2962.67,2974.4,7793.38,3966.5,919.02
24-Apr-03,6561.5,2903.04,2891.62,7854.57,3899,911.43
25-Apr-03,6521.7,2866.74,2838.23,7699.5,3870.2,898.81
28-Apr-03,6548.7,2949.57,2953.92,7607.88,3940.3,914.84
29-Apr-03,6545.4,2940.8,2908.96,7719.65,3927.8,917.84
30-Apr-03,6586.1,2953.67,2942.04,7831.42,3926,916.92
1-May-03,6569.3,2958.395,2964.02,7863.29,3880.1,916.3
2-May-03,6618.1,2963.12,2986,7907.19,3952.6,930.08
5-May-03,6659.7,2996.22,3013.04,7995.375,3979.5,926.55
6-May-03,6693.7,3057.56,3066.95,8083.56,4006.4,934.39
7-May-03,6650.6,3023.96,3005.64,8109.77,3992.9,929.62
8-May-03,6620.8,2939.17,2886.08,8031.55,3928.9,920.27
9-May-03,6620.8,2967.89,2956.59,8152.16,3969.4,933.41
12-May-03,6717.5,2962.63,2937.26,8221.12,3987.4,945.11
13-May-03,6702.9,2963.63,2909.95,8190.26,3999.9,942.3
14-May-03,6742.4,2961.83,2926.03,8244.91,3975,939.28
15-May-03,6758.4,2995.98,2989.38,8123.4,4011.1,946.67
16-May-03,6742,2994.87,2989.08,8117.29,4049,944.3
19-May-03,6737.05,2867.29,2850.68,8039.13,3941.3,920.77
20-May-03,6732.1,2877.26,2838.93,8059.48,3971.6,919.73
21-May-03,6726.4,2881.2,2827.25,8018.51,3936.4,923.42
22-May-03,6779.3,2903.27,2865.21,8051.66,3990.4,931.87
23-May-03,6782.9,2897.16,2822.83,8184.76,3979.8,933.22
26-May-03,6784.9,2885.52,2828.28,8227.32,3986.1,942.35
27-May-03,6840.2,2891.47,2873.6,8120.24,3992.4,951.48
28-May-03,6836.2,2949.61,2919.54,8234.18,4071.9,953.22
29-May-03,6836.6,2969.18,2906.71,8375.36,4083.6,949.64
30-May-03,6859.8,2991.75,2982.68,8424.51,4048.1,963.59
2-Jun-03,6940.2,3048.32,3064.56,8547.17,4129.3,967
3-Jun-03,6931.3,3039.41,3026.82,8564.49,4115.7,971.56
4-Jun-03,7001.3,3063.85,3080.02,8557.86,4126.6,986.24
5-Jun-03,7034.9,3034.07,3039.76,8657.23,4104.3,990.14
6-Jun-03,7046.9,3093.21,3127.46,8785.87,4150.8,987.76
9-Jun-03,6972.4,3055.23,3094.76,8822.73,4129.1,975.93
10-Jun-03,7042.7,3083.85,3140.34,8789.09,4113,984.84
11-Jun-03,7100.8,3121.9,3178.15,8890.3,4150.1,997.48
12-Jun-03,7106.9,3152.16,3219.47,8918.6,4161.3,998.51
13-Jun-03,7010.5,3108.94,3168.71,8980.64,4134.1,988.61
16-Jun-03,7099.3,3174.49,3264.5,8839.83,4152.9,1010.74
17-Jun-03,7121,3200.75,3286.48,9033,4190.4,1011.66
18-Jun-03,7103.5,3213.93,3304.15,9092.97,4207,1010.09
19-Jun-03,7078.5,3164.91,3247.11,9110.51,4131.5,994.7
20-Jun-03,7070.9,3190.11,3238.98,9120.39,4160.1,995.69
23-Jun-03,7014.7,3119.24,3186.39,9137.14,4087.9,981.64
24-Jun-03,6988.9,3103.34,3217.34,8919.26,4060.9,983.45
25-Jun-03,6970.6,3108.7,3198.82,8932.26,4067.9,975.32
26-Jun-03,6991.4,3103.46,3241.22,8923.41,4041.7,985.82
27-Jun-03,6979.1,3109.02,3224.66,9104.06,4067.8,976.22
30-Jun-03,6983.1,3084.1,3220.58,9083.11,4031.2,974.5
1-Jul-03,6986.7,3013,3146.55,9278.49,3963.9,982.32
2-Jul-03,6990.3,3079.07,3241.04,9592.24,4006.9,993.75
3-Jul-03,6999.8,3092.09,3241.92,9624.8,4024.8,985.7
4-Jul-03,7001.9,3072.4,3239.61,9547.73,4021.5,995.06
7-Jul-03,7068.4,3182.19,3332.87,9795.16,4074.8,1004.42
8-Jul-03,7089.6,3177.97,3344.46,9898.72,4073.6,1007.84
9-Jul-03,7117.3,3139.93,3322.43,9990.95,4054.7,1002.21
10-Jul-03,7071.5,3098.28,3269.84,9955.62,4028.8,988.7
11-Jul-03,7077.6,3138.27,3326.51,9635.35,4058.1,998.14
14-Jul-03,7116,3190.23,3396.07,9755.63,4127.6,1003.86
